1568597371973697537,0,0,2022-09-10T13:48:51Z
1568596838353338368,0,0,2022-09-10T13:46:44Z
1568596616247902209,0,0,2022-09-10T13:45:51Z
1568596176970170376,0,0,2022-09-10T13:44:06Z
1568595818885615623,0,0,2022-09-10T13:42:40Z
1568595527180107776,1,4,2022-09-10T13:41:31Z
1568595474302799873,0,0,2022-09-10T13:41:18Z
1568594819257143304,0,0,2022-09-10T13:38:42Z
1568594782531764224,0,2,2022-09-10T13:38:33Z
1568594753666822145,0,2,2022-09-10T13:38:27Z
1568594678769123328,0,3,2022-09-10T13:38:09Z
1568594199037050880,0,7,2022-09-10T13:36:14Z
1568593909105758208,0,1,2022-09-10T13:35:05Z
1568593550740185088,0,0,2022-09-10T13:33:40Z
1568593519186681857,0,0,2022-09-10T13:33:32Z
1568593083930902528,0,2,2022-09-10T13:31:48Z
1568593080252567552,0,0,2022-09-10T13:31:48Z
1568592584611692552,0,2,2022-09-10T13:29:49Z
1568592316910243842,0,0,2022-09-10T13:28:46Z
1568592214384869376,0,0,2022-09-10T13:28:21Z
1568592172512940032,0,0,2022-09-10T13:28:11Z
1568591794765455361,0,7,2022-09-10T13:26:41Z
1568591661441372165,0,0,2022-09-10T13:26:09Z
1568591493916667905,0,1,2022-09-10T13:25:29Z
1568591455962206209,0,0,2022-09-10T13:25:20Z
1568591316220772357,0,1,2022-09-10T13:24:47Z
1568590649464594432,0,3,2022-09-10T13:22:08Z
1568589355635056640,0,3,2022-09-10T13:17:00Z
1568589186592284672,0,0,2022-09-10T13:16:19Z
1568589153255792640,0,4,2022-09-10T13:16:11Z
1568588709754281988,0,0,2022-09-10T13:14:26Z
1568588394288279553,0,2,2022-09-10T13:13:10Z
1568588153556185088,0,0,2022-09-10T13:12:13Z
1568587732213186561,0,0,2022-09-10T13:10:32Z
1568586996079108096,0,12,2022-09-10T13:07:37Z
1568586854936756224,0,0,2022-09-10T13:07:03Z
